1543662735434	30:ae:a4:3b:a2:d8	-52	0.8
1543662735464	30:ae:a4:3b:a2:d8	-52	0.8
1543662755917	30:ae:a4:3b:a2:d8	-53	0.8
1543662755947	30:ae:a4:3b:a2:d8	-54	0.8
1543662756182	30:ae:a4:3b:a2:d8	-54	0.8
1543662762948	30:ae:a4:3b:a2:d8	-54	0.8
1543662762978	30:ae:a4:3b:a2:d8	-54	0.8
1543662763370	30:ae:a4:3b:a2:d8	-55	0.8
1543662770025	30:ae:a4:3b:a2:d8	-54	0.8
1543662770056	30:ae:a4:3b:a2:d8	-54	0.8
1543662770330	30:ae:a4:3b:a2:d8	-54	0.8
1543662776869	30:ae:a4:3b:a2:d8	-53	0.8
1543662776899	30:ae:a4:3b:a2:d8	-54	0.8
1543662777143	30:ae:a4:3b:a2:d8	-54	0.8
1543662783665	30:ae:a4:3b:a2:d8	-53	0.8
1543662783695	30:ae:a4:3b:a2:d8	-53	0.8
1543662783945	30:ae:a4:3b:a2:d8	-54	0.8
1543662790508	30:ae:a4:3b:a2:d8	-53	0.8
1543662790539	30:ae:a4:3b:a2:d8	-53	0.8
1543662790755	30:ae:a4:3b:a2:d8	-54	0.8
1543662797273	30:ae:a4:3b:a2:d8	-51	0.8
1543662797304	30:ae:a4:3b:a2:d8	-51	0.8
1543662797572	30:ae:a4:3b:a2:d8	-52	0.8
1543662804132	30:ae:a4:3b:a2:d8	-54	0.8
1543662804162	30:ae:a4:3b:a2:d8	-54	0.8
1543662804394	30:ae:a4:3b:a2:d8	-54	0.8
1543662810991	30:ae:a4:3b:a2:d8	-53	0.8
1543662811021	30:ae:a4:3b:a2:d8	-53	0.8
1543662811237	30:ae:a4:3b:a2:d8	-53	0.8
1543662817866	30:ae:a4:3b:a2:d8	-54	0.8
1543662817896	30:ae:a4:3b:a2:d8	-54	0.8
1543662824850	30:ae:a4:3b:a2:d8	-55	0.8
1543662824880	30:ae:a4:3b:a2:d8	-54	0.8
1543662831708	30:ae:a4:3b:a2:d8	-49	0.8
1543662831739	30:ae:a4:3b:a2:d8	-48	0.8
1543662838598	30:ae:a4:3b:a2:d8	-47	0.8
1543662838629	30:ae:a4:3b:a2:d8	-48	0.8
1543662845483	30:ae:a4:3b:a2:d8	-48	0.8
1543662845514	30:ae:a4:3b:a2:d8	-48	0.8
1543662852358	30:ae:a4:3b:a2:d8	-49	0.8
1543662852388	30:ae:a4:3b:a2:d8	-49	0.8
1543662859279	30:ae:a4:3b:a2:d8	-49	0.8
1543662859309	30:ae:a4:3b:a2:d8	-49	0.8
1543662866122	30:ae:a4:3b:a2:d8	-48	0.8
1543662866153	30:ae:a4:3b:a2:d8	-47	0.8
1543662872888	30:ae:a4:3b:a2:d8	-48	0.8
1543662872918	30:ae:a4:3b:a2:d8	-48	0.8
1543663002380	30:ae:a4:3b:a2:d8	-49	1.2
1543663002410	30:ae:a4:3b:a2:d8	-49	1.2
1543663004043	30:ae:a4:3b:a2:d8	-50	1.2
1543663004065	30:ae:a4:3b:a2:d8	-49	1.2
1543663010696	30:ae:a4:3b:a2:d8	-49	1.2
1543663010721	30:ae:a4:3b:a2:d8	-48	1.2
1543663017525	30:ae:a4:3b:a2:d8	-49	1.2
1543663017548	30:ae:a4:3b:a2:d8	-48	1.2
1543663024335	30:ae:a4:3b:a2:d8	-48	1.2
1543663024360	30:ae:a4:3b:a2:d8	-49	1.2
1543663031147	30:ae:a4:3b:a2:d8	-49	1.2
1543663031169	30:ae:a4:3b:a2:d8	-49	1.2
1543663038142	30:ae:a4:3b:a2:d8	-50	1.2
1543663038167	30:ae:a4:3b:a2:d8	-48	1.2
1543663045033	30:ae:a4:3b:a2:d8	-49	1.2
1543663045057	30:ae:a4:3b:a2:d8	-48	1.2
1543663052094	30:ae:a4:3b:a2:d8	-49	1.2
1543663052119	30:ae:a4:3b:a2:d8	-49	1.2
1543663058881	30:ae:a4:3b:a2:d8	-48	1.2
1543663058900	30:ae:a4:3b:a2:d8	-48	1.2
1543663066015	30:ae:a4:3b:a2:d8	-46	1.2
1543663066045	30:ae:a4:3b:a2:d8	-46	1.2
1543663072874	30:ae:a4:3b:a2:d8	-46	1.2
1543663072904	30:ae:a4:3b:a2:d8	-46	1.2
1543663079686	30:ae:a4:3b:a2:d8	-46	1.2
1543663079716	30:ae:a4:3b:a2:d8	-46	1.2
1543663086646	30:ae:a4:3b:a2:d8	-47	1.2
1543663086678	30:ae:a4:3b:a2:d8	-47	1.2
1543663093536	30:ae:a4:3b:a2:d8	-47	1.2
1543663093567	30:ae:a4:3b:a2:d8	-47	1.2
1543663100302	30:ae:a4:3b:a2:d8	-47	1.2
1543663100332	30:ae:a4:3b:a2:d8	-47	1.2
1543663107265	30:ae:a4:3b:a2:d8	-47	1.2
1543663107295	30:ae:a4:3b:a2:d8	-47	1.2
1543663114202	30:ae:a4:3b:a2:d8	-48	1.2
1543663114232	30:ae:a4:3b:a2:d8	-47	1.2
1543663121180	30:ae:a4:3b:a2:d8	-47	1.2
1543663121211	30:ae:a4:3b:a2:d8	-47	1.2
1543663135255	30:ae:a4:3b:a2:d8	-48	1.2
1543663135286	30:ae:a4:3b:a2:d8	-48	1.2
1543663142098	30:ae:a4:3b:a2:d8	-46	1.2
1543663142129	30:ae:a4:3b:a2:d8	-47	1.2
1543663148965	30:ae:a4:3b:a2:d8	-47	1.2
1543663148995	30:ae:a4:3b:a2:d8	-47	1.2
1543663155838	30:ae:a4:3b:a2:d8	-47	1.2
1543663155869	30:ae:a4:3b:a2:d8	-48	1.2
1543663162666	30:ae:a4:3b:a2:d8	-47	1.2
1543663162696	30:ae:a4:3b:a2:d8	-47	1.2
1543663169509	30:ae:a4:3b:a2:d8	-47	1.2
1543663169540	30:ae:a4:3b:a2:d8	-48	1.2
1543663176321	30:ae:a4:3b:a2:d8	-48	1.2
1543663176352	30:ae:a4:3b:a2:d8	-47	1.2
1543663183493	30:ae:a4:3b:a2:d8	-47	1.2
1543663183523	30:ae:a4:3b:a2:d8	-47	1.2
1543663190367	30:ae:a4:3b:a2:d8	-47	1.2
1543663190397	30:ae:a4:3b:a2:d8	-47	1.2
1543663197288	30:ae:a4:3b:a2:d8	-49	1.2
1543663197319	30:ae:a4:3b:a2:d8	-49	1.2
1543663197614	30:ae:a4:3b:a2:d8	-49	1.2
1543663204147	30:ae:a4:3b:a2:d8	-48	1.2
1543663204179	30:ae:a4:3b:a2:d8	-47	1.2
1543663204362	30:ae:a4:3b:a2:d8	-48	1.2
1543663211162	30:ae:a4:3b:a2:d8	-48	1.2
1543663211193	30:ae:a4:3b:a2:d8	-48	1.2
1543663211394	30:ae:a4:3b:a2:d8	-49	1.2
1543663218006	30:ae:a4:3b:a2:d8	-48	1.2
1543663218036	30:ae:a4:3b:a2:d8	-49	1.2
1543663218242	30:ae:a4:3b:a2:d8	-48	1.2
1543663224740	30:ae:a4:3b:a2:d8	-48	1.2
1543663224770	30:ae:a4:3b:a2:d8	-48	1.2
1543663224974	30:ae:a4:3b:a2:d8	-50	1.2
1543663231645	30:ae:a4:3b:a2:d8	-48	1.2
1543663231676	30:ae:a4:3b:a2:d8	-49	1.2
1543663231967	30:ae:a4:3b:a2:d8	-49	1.2
1543663238598	30:ae:a4:3b:a2:d8	-48	1.2
1543663238628	30:ae:a4:3b:a2:d8	-48	1.2
1543663238813	30:ae:a4:3b:a2:d8	-49	1.2
1543663245535	30:ae:a4:3b:a2:d8	-49	1.2
1543663245565	30:ae:a4:3b:a2:d8	-49	1.2
1543663245718	30:ae:a4:3b:a2:d8	-49	1.2
1543663252361	30:ae:a4:3b:a2:d8	-49	1.2
1543663252391	30:ae:a4:3b:a2:d8	-49	1.2
1543663252664	30:ae:a4:3b:a2:d8	-49	1.2
1543663259267	30:ae:a4:3b:a2:d8	-50	1.2
1543663259297	30:ae:a4:3b:a2:d8	-49	1.2
1543663266141	30:ae:a4:3b:a2:d8	-50	1.2
1543663266172	30:ae:a4:3b:a2:d8	-50	1.2
1543663272953	30:ae:a4:3b:a2:d8	-49	1.2
1543663272984	30:ae:a4:3b:a2:d8	-49	1.2
1543663279798	30:ae:a4:3b:a2:d8	-49	1.2
1543663279827	30:ae:a4:3b:a2:d8	-49	1.2
1543663286702	30:ae:a4:3b:a2:d8	-49	1.2
1543663286733	30:ae:a4:3b:a2:d8	-49	1.2
1543663293671	30:ae:a4:3b:a2:d8	-49	1.2
1543663293701	30:ae:a4:3b:a2:d8	-49	1.2
1543663300389	30:ae:a4:3b:a2:d8	-49	1.2
1543663300419	30:ae:a4:3b:a2:d8	-49	1.2
1543663307388	30:ae:a4:3b:a2:d8	-49	1.2
1543663307419	30:ae:a4:3b:a2:d8	-49	1.2
1543663314279	30:ae:a4:3b:a2:d8	-49	1.2
1543663314309	30:ae:a4:3b:a2:d8	-49	1.2
1543663492516	30:ae:a4:3b:a2:d8	-53	1.6
1543663492544	30:ae:a4:3b:a2:d8	-53	1.6
1543663499491	30:ae:a4:3b:a2:d8	-54	1.6
1543663499522	30:ae:a4:3b:a2:d8	-53	1.6
1543663506215	30:ae:a4:3b:a2:d8	-53	1.6
1543663506240	30:ae:a4:3b:a2:d8	-53	1.6
1543663513095	30:ae:a4:3b:a2:d8	-53	1.6
1543663513117	30:ae:a4:3b:a2:d8	-54	1.6
1543663519996	30:ae:a4:3b:a2:d8	-56	1.6
1543663520021	30:ae:a4:3b:a2:d8	-56	1.6
1543663561508	30:ae:a4:3b:a2:d8	-54	1.6
1543663561540	30:ae:a4:3b:a2:d8	-54	1.6
1543663568315	30:ae:a4:3b:a2:d8	-52	1.6
1543663568320	30:ae:a4:3b:a2:d8	-52	1.6
1543663575183	30:ae:a4:3b:a2:d8	-54	1.6
1543663581943	30:ae:a4:3b:a2:d8	-53	1.6
1543663581973	30:ae:a4:3b:a2:d8	-52	1.6
1543663588692	30:ae:a4:3b:a2:d8	-53	1.6
1543663588723	30:ae:a4:3b:a2:d8	-53	1.6
1543663595505	30:ae:a4:3b:a2:d8	-54	1.6
1543663595535	30:ae:a4:3b:a2:d8	-54	1.6
1543663602254	30:ae:a4:3b:a2:d8	-52	1.6
1543663602284	30:ae:a4:3b:a2:d8	-52	1.6
1543663609059	30:ae:a4:3b:a2:d8	-54	1.6
1543663609074	30:ae:a4:3b:a2:d8	-55	1.6
1543663615945	30:ae:a4:3b:a2:d8	-53	1.6
1543663787207	30:ae:a4:3b:a2:d8	-59	2
1543663787231	30:ae:a4:3b:a2:d8	-58	2
1543663794299	30:ae:a4:3b:a2:d8	-60	2
1543663794325	30:ae:a4:3b:a2:d8	-59	2
1543663801105	30:ae:a4:3b:a2:d8	-60	2
1543663807770	30:ae:a4:3b:a2:d8	-60	2
1543663807793	30:ae:a4:3b:a2:d8	-61	2
1543663814486	30:ae:a4:3b:a2:d8	-59	2
1543663814508	30:ae:a4:3b:a2:d8	-59	2
1543663849104	30:ae:a4:3b:a2:d8	-61	2
1543663849130	30:ae:a4:3b:a2:d8	-61	2
1543663855940	30:ae:a4:3b:a2:d8	-60	2
1543663855958	30:ae:a4:3b:a2:d8	-61	2
1543663862786	30:ae:a4:3b:a2:d8	-61	2
1543663862817	30:ae:a4:3b:a2:d8	-60	2
1543663869520	30:ae:a4:3b:a2:d8	-60	2
1543663869550	30:ae:a4:3b:a2:d8	-61	2
1543663876379	30:ae:a4:3b:a2:d8	-60	2
1543663876409	30:ae:a4:3b:a2:d8	-60	2
1543663883154	30:ae:a4:3b:a2:d8	-60	2
1543663883184	30:ae:a4:3b:a2:d8	-61	2
1543663890137	30:ae:a4:3b:a2:d8	-61	2
1543663890168	30:ae:a4:3b:a2:d8	-61	2
1543663896965	30:ae:a4:3b:a2:d8	-57	2
1543663896995	30:ae:a4:3b:a2:d8	-58	2
1543663903737	30:ae:a4:3b:a2:d8	-58	2
1543663903745	30:ae:a4:3b:a2:d8	-58	2
1543663910824	30:ae:a4:3b:a2:d8	-63	2
1543663910854	30:ae:a4:3b:a2:d8	-67	2
1543663917557	30:ae:a4:3b:a2:d8	-65	2
1543663917588	30:ae:a4:3b:a2:d8	-64	2
1543663924526	30:ae:a4:3b:a2:d8	-64	2
1543663924556	30:ae:a4:3b:a2:d8	-64	2
1543663931319	30:ae:a4:3b:a2:d8	-65	2
1543663931349	30:ae:a4:3b:a2:d8	-65	2
1543663938162	30:ae:a4:3b:a2:d8	-67	2
1543663938192	30:ae:a4:3b:a2:d8	-67	2
1543663944943	30:ae:a4:3b:a2:d8	-66	2
1543663944973	30:ae:a4:3b:a2:d8	-66	2
1543663951725	30:ae:a4:3b:a2:d8	-64	2
1543663951754	30:ae:a4:3b:a2:d8	-64	2
1543663958442	30:ae:a4:3b:a2:d8	-64	2
1543663958472	30:ae:a4:3b:a2:d8	-64	2
1543663965348	30:ae:a4:3b:a2:d8	-66	2
1543663965378	30:ae:a4:3b:a2:d8	-65	2
1543663979159	30:ae:a4:3b:a2:d8	-67	2
1543663979189	30:ae:a4:3b:a2:d8	-67	2
1543663979455	30:ae:a4:3b:a2:d8	-67	2
1543663986159	30:ae:a4:3b:a2:d8	-66	2
1543663986189	30:ae:a4:3b:a2:d8	-66	2
1543663986422	30:ae:a4:3b:a2:d8	-67	2
1543663993066	30:ae:a4:3b:a2:d8	-69	2
1543663993095	30:ae:a4:3b:a2:d8	-70	2
1543663993256	30:ae:a4:3b:a2:d8	-71	2
1543663999908	30:ae:a4:3b:a2:d8	-68	2
1543663999938	30:ae:a4:3b:a2:d8	-67	2
1543664000101	30:ae:a4:3b:a2:d8	-67	2
1543664006626	30:ae:a4:3b:a2:d8	-68	2
1543664006656	30:ae:a4:3b:a2:d8	-68	2
1543664006940	30:ae:a4:3b:a2:d8	-67	2
1543664013485	30:ae:a4:3b:a2:d8	-68	2
1543664013515	30:ae:a4:3b:a2:d8	-67	2
1543664013659	30:ae:a4:3b:a2:d8	-69	2
1543664020469	30:ae:a4:3b:a2:d8	-67	2
1543664020499	30:ae:a4:3b:a2:d8	-68	2
1543664021007	30:ae:a4:3b:a2:d8	-67	2
1543664027718	30:ae:a4:3b:a2:d8	-66	2
1543664027748	30:ae:a4:3b:a2:d8	-67	2
1543664028078	30:ae:a4:3b:a2:d8	-67	2
1543664041530	30:ae:a4:3b:a2:d8	-67	2
1543664041560	30:ae:a4:3b:a2:d8	-67	2
1543664048451	30:ae:a4:3b:a2:d8	-66	2
1543664048481	30:ae:a4:3b:a2:d8	-66	2
1543664055279	30:ae:a4:3b:a2:d8	-66	2
1543664055309	30:ae:a4:3b:a2:d8	-66	2
1543664062091	30:ae:a4:3b:a2:d8	-68	2
1543664062121	30:ae:a4:3b:a2:d8	-66	2
1543664069012	30:ae:a4:3b:a2:d8	-68	2
1543664069042	30:ae:a4:3b:a2:d8	-67	2
1543664075777	30:ae:a4:3b:a2:d8	-62	2
1543664075807	30:ae:a4:3b:a2:d8	-62	2
1543664082652	30:ae:a4:3b:a2:d8	-67	2
1543664082682	30:ae:a4:3b:a2:d8	-67	2
1543664089448	30:ae:a4:3b:a2:d8	-67	2
1543664089481	30:ae:a4:3b:a2:d8	-67	2
1543664096573	30:ae:a4:3b:a2:d8	-67	2
1543664096603	30:ae:a4:3b:a2:d8	-68	2
1543664103384	30:ae:a4:3b:a2:d8	-62	2
1543664110275	30:ae:a4:3b:a2:d8	-63	2
1543664110305	30:ae:a4:3b:a2:d8	-63	2
1543664117180	30:ae:a4:3b:a2:d8	-62	2
1543664117211	30:ae:a4:3b:a2:d8	-62	2
1543664124086	30:ae:a4:3b:a2:d8	-64	2
1543664124117	30:ae:a4:3b:a2:d8	-64	2
1543664130914	30:ae:a4:3b:a2:d8	-63	2
1543664130944	30:ae:a4:3b:a2:d8	-62	2
1543664137820	30:ae:a4:3b:a2:d8	-61	2
1543664137850	30:ae:a4:3b:a2:d8	-62	2
1543664144725	30:ae:a4:3b:a2:d8	-62	2
1543664172193	30:ae:a4:3b:a2:d8	-59	2
1543664172223	30:ae:a4:3b:a2:d8	-59	2
1543664178924	30:ae:a4:3b:a2:d8	-61	2
1543664178954	30:ae:a4:3b:a2:d8	-61	2
1543664185860	30:ae:a4:3b:a2:d8	-59	2
1543664185891	30:ae:a4:3b:a2:d8	-59	2
1543664192813	30:ae:a4:3b:a2:d8	-60	2
1543664192843	30:ae:a4:3b:a2:d8	-60	2
1543664199625	30:ae:a4:3b:a2:d8	-61	2
1543664199655	30:ae:a4:3b:a2:d8	-61	2
1543664206468	30:ae:a4:3b:a2:d8	-61	2
1543664206499	30:ae:a4:3b:a2:d8	-61	2
1543664213234	30:ae:a4:3b:a2:d8	-61	2
1543664213264	30:ae:a4:3b:a2:d8	-61	2
1543664220108	30:ae:a4:3b:a2:d8	-60	2
1543664220138	30:ae:a4:3b:a2:d8	-60	2
1543664226838	30:ae:a4:3b:a2:d8	-60	2
1543664226869	30:ae:a4:3b:a2:d8	-60	2
1543664240681	30:ae:a4:3b:a2:d8	-59	2
1543664240711	30:ae:a4:3b:a2:d8	-59	2
1543664247540	30:ae:a4:3b:a2:d8	-59	2
1543664247570	30:ae:a4:3b:a2:d8	-59	2
1543664254555	30:ae:a4:3b:a2:d8	-61	2
1543664254585	30:ae:a4:3b:a2:d8	-60	2
1543664261411	30:ae:a4:3b:a2:d8	-60	2
1543664268192	30:ae:a4:3b:a2:d8	-60	2
1543664268222	30:ae:a4:3b:a2:d8	-60	2
1543664302267	30:ae:a4:3b:a2:d8	-60	2
1543664302298	30:ae:a4:3b:a2:d8	-60	2
1543664343414	30:ae:a4:3b:a2:d8	-59	2
1543664343444	30:ae:a4:3b:a2:d8	-59	2
1543664350366	30:ae:a4:3b:a2:d8	-60	2
1543664350397	30:ae:a4:3b:a2:d8	-60	2
1543664377798	30:ae:a4:3b:a2:d8	-59	2
1543664377829	30:ae:a4:3b:a2:d8	-59	2
1543664405422	30:ae:a4:3b:a2:d8	-60	2
1543664425883	30:ae:a4:3b:a2:d8	-57	2
1543664425914	30:ae:a4:3b:a2:d8	-57	2
1543664432945	30:ae:a4:3b:a2:d8	-58	2
1543664432975	30:ae:a4:3b:a2:d8	-57	2
1543664439772	30:ae:a4:3b:a2:d8	-59	2
1543664439803	30:ae:a4:3b:a2:d8	-57	2
1543664446600	30:ae:a4:3b:a2:d8	-57	2
1543664446630	30:ae:a4:3b:a2:d8	-58	2
1543664453490	30:ae:a4:3b:a2:d8	-57	2
1543664453521	30:ae:a4:3b:a2:d8	-57	2
1543664460302	30:ae:a4:3b:a2:d8	-57	2
1543664460332	30:ae:a4:3b:a2:d8	-57	2
1543664467158	30:ae:a4:3b:a2:d8	-57	2
1543664467193	30:ae:a4:3b:a2:d8	-57	2
1543664473970	30:ae:a4:3b:a2:d8	-58	2
1543664474001	30:ae:a4:3b:a2:d8	-58	2
1543664624805	30:ae:a4:3b:a2:d8	-59	2.8
1543664624829	30:ae:a4:3b:a2:d8	-59	2.8
1543664631570	30:ae:a4:3b:a2:d8	-62	2.8
1543664631595	30:ae:a4:3b:a2:d8	-61	2.8
1543664638349	30:ae:a4:3b:a2:d8	-60	2.8
1543664638372	30:ae:a4:3b:a2:d8	-60	2.8
1543664645142	30:ae:a4:3b:a2:d8	-61	2.8
1543664645168	30:ae:a4:3b:a2:d8	-61	2.8
1543664651910	30:ae:a4:3b:a2:d8	-60	2.8
1543664651934	30:ae:a4:3b:a2:d8	-60	2.8
1543664658847	30:ae:a4:3b:a2:d8	-60	2.8
1543664658876	30:ae:a4:3b:a2:d8	-60	2.8
1543664665739	30:ae:a4:3b:a2:d8	-63	2.8
1543664665763	30:ae:a4:3b:a2:d8	-62	2.8
1543664672880	30:ae:a4:3b:a2:d8	-61	2.8
1543664672903	30:ae:a4:3b:a2:d8	-61	2.8
1543664679674	30:ae:a4:3b:a2:d8	-61	2.8
1543664679702	30:ae:a4:3b:a2:d8	-61	2.8
1543664686887	30:ae:a4:3b:a2:d8	-57	2.8
1543664686918	30:ae:a4:3b:a2:d8	-57	2.8
1543664693808	30:ae:a4:3b:a2:d8	-57	2.8
1543664700496	30:ae:a4:3b:a2:d8	-57	2.8
1543664700526	30:ae:a4:3b:a2:d8	-57	2.8
1543664707464	30:ae:a4:3b:a2:d8	-58	2.8
1543664707494	30:ae:a4:3b:a2:d8	-57	2.8
1543664714386	30:ae:a4:3b:a2:d8	-57	2.8
1543664714416	30:ae:a4:3b:a2:d8	-57	2.8
1543664721420	30:ae:a4:3b:a2:d8	-57	2.8
1543664721431	30:ae:a4:3b:a2:d8	-57	2.8
1543664728338	30:ae:a4:3b:a2:d8	-58	2.8
1543664728368	30:ae:a4:3b:a2:d8	-57	2.8
1543664735149	30:ae:a4:3b:a2:d8	-58	2.8
1543664735180	30:ae:a4:3b:a2:d8	-59	2.8
1543664742008	30:ae:a4:3b:a2:d8	-57	2.8
1543664742040	30:ae:a4:3b:a2:d8	-58	2.8
1543664749177	30:ae:a4:3b:a2:d8	-54	2.8
1543664749207	30:ae:a4:3b:a2:d8	-57	2.8
1543664755973	30:ae:a4:3b:a2:d8	-56	2.8
1543664756003	30:ae:a4:3b:a2:d8	-57	2.8
1543664762797	30:ae:a4:3b:a2:d8	-57	2.8
1543664762828	30:ae:a4:3b:a2:d8	-56	2.8
1543664769656	30:ae:a4:3b:a2:d8	-53	2.8
1543664769686	30:ae:a4:3b:a2:d8	-54	2.8
1543664776562	30:ae:a4:3b:a2:d8	-57	2.8
1543664776592	30:ae:a4:3b:a2:d8	-57	2.8
1543664783343	30:ae:a4:3b:a2:d8	-58	2.8
1543664783373	30:ae:a4:3b:a2:d8	-58	2.8
1543664790139	30:ae:a4:3b:a2:d8	-60	2.8
1543664790169	30:ae:a4:3b:a2:d8	-59	2.8
1543664797029	30:ae:a4:3b:a2:d8	-58	2.8
1543664797059	30:ae:a4:3b:a2:d8	-58	2.8
1543664803732	30:ae:a4:3b:a2:d8	-58	2.8
1543664803762	30:ae:a4:3b:a2:d8	-58	2.8
1543664810714	30:ae:a4:3b:a2:d8	-60	2.8
1543664817246	30:ae:a4:3b:a2:d8	-59	2.8
1543664817277	30:ae:a4:3b:a2:d8	-59	2.8
1543664817496	30:ae:a4:3b:a2:d8	-59	2.8
1543664824058	30:ae:a4:3b:a2:d8	-60	2.8
1543664824089	30:ae:a4:3b:a2:d8	-60	2.8
1543664824309	30:ae:a4:3b:a2:d8	-61	2.8
1543664830891	30:ae:a4:3b:a2:d8	-60	2.8
1543664830921	30:ae:a4:3b:a2:d8	-59	2.8
1543664831120	30:ae:a4:3b:a2:d8	-60	2.8
1543664837640	30:ae:a4:3b:a2:d8	-59	2.8
1543664837670	30:ae:a4:3b:a2:d8	-59	2.8
1543664837907	30:ae:a4:3b:a2:d8	-59	2.8
1543664837912	30:ae:a4:3b:a2:d8	-59	2.8
1543664844421	30:ae:a4:3b:a2:d8	-58	2.8
1543664844453	30:ae:a4:3b:a2:d8	-59	2.8
1543664844605	30:ae:a4:3b:a2:d8	-61	2.8
1543664844611	30:ae:a4:3b:a2:d8	-61	2.8
1543664851217	30:ae:a4:3b:a2:d8	-59	2.8
1543664851248	30:ae:a4:3b:a2:d8	-58	2.8
1543664851641	30:ae:a4:3b:a2:d8	-59	2.8
1543664851647	30:ae:a4:3b:a2:d8	-58	2.8
1543664851663	30:ae:a4:3b:a2:d8	-58	2.8
1543664851679	30:ae:a4:3b:a2:d8	-59	2.8
1543664858404	30:ae:a4:3b:a2:d8	-58	2.8
1543664858434	30:ae:a4:3b:a2:d8	-58	2.8
1543664858636	30:ae:a4:3b:a2:d8	-58	2.8
1543664865216	30:ae:a4:3b:a2:d8	-58	2.8
1543664865247	30:ae:a4:3b:a2:d8	-58	2.8
1543664865425	30:ae:a4:3b:a2:d8	-58	2.8
1543664878775	30:ae:a4:3b:a2:d8	-62	2.8
1543664878805	30:ae:a4:3b:a2:d8	-62	2.8
1543664885885	30:ae:a4:3b:a2:d8	-62	2.8
1543664885915	30:ae:a4:3b:a2:d8	-62	2.8
1543664892635	30:ae:a4:3b:a2:d8	-64	2.8
1543664892664	30:ae:a4:3b:a2:d8	-63	2.8
1543664899678	30:ae:a4:3b:a2:d8	-62	2.8
1543664899713	30:ae:a4:3b:a2:d8	-62	2.8
1543664906599	30:ae:a4:3b:a2:d8	-62	2.8
1543664906629	30:ae:a4:3b:a2:d8	-61	2.8
1543664913412	30:ae:a4:3b:a2:d8	-62	2.8
1543664913441	30:ae:a4:3b:a2:d8	-62	2.8
1543664920286	30:ae:a4:3b:a2:d8	-66	2.8
1543664920315	30:ae:a4:3b:a2:d8	-65	2.8
1543664927129	30:ae:a4:3b:a2:d8	-64	2.8
1543664927159	30:ae:a4:3b:a2:d8	-63	2.8
1543664940578	30:ae:a4:3b:a2:d8	-73	2.8
1543664940608	30:ae:a4:3b:a2:d8	-76	2.8
1543664946438	30:ae:a4:3b:a2:d8	-68	2.8
1543664946467	30:ae:a4:3b:a2:d8	-68	2.8
1543664947421	30:ae:a4:3b:a2:d8	-68	2.8
1543664947454	30:ae:a4:3b:a2:d8	-68	2.8
1543664947546	30:ae:a4:3b:a2:d8	-68	2.8
1543664950644	30:ae:a4:3b:a2:d8	-68	2.8
1543664950673	30:ae:a4:3b:a2:d8	-67	2.8
