timestamp	x_detected	y_detected	inside	x_real	y_real	dimensionality	error_regress	error_interp
1544377613360	0.6796072	-1.86521	0	0.5	-2.3	1.045691	0.4704263	0.4548792
1544377619067	0.6796072	-1.86521	0	0.5	-2.3	1.045691	0.4704263	0.4548792
1544377624838	0.6525156	-1.90926	0	0.5	-2.3	1.045691	0.4194505	0.4035847
1544377630726	0.6796072	-1.86521	0	0.5	-2.3	1.045691	0.4704263	0.4548792
1544377636481	0.6525156	-1.90926	0	0.5	-2.3	1.045691	0.4194505	0.4035847
1544377642234	0.7224986	-1.89018	0	0.5	-2.3	1.045691	0.4663236	0.4314741
1544377648191	0.6525156	-1.90926	0	0.5	-2.3	1.045691	0.4194505	0.4035847
1544377648223	0.6796072	-1.86521	0	0.5	-2.3	1.045691	0.4704263	0.4548792
1544377653960	0.725591	-1.864692	0	0.5	-2.3	1.045691	0.49029	0.4529524
1544377653992	0.6796072	-1.86521	0	0.5	-2.3	1.045691	0.4704263	0.4548792
1544377659962	0.6796072	-1.86521	0	0.5	-2.3	1.045691	0.4704263	0.4548792
1544377665863	0.6525156	-1.90926	0	0.5	-2.3	1.045691	0.4194505	0.4035847
1544377671637	0.6525156	-1.90926	0	0.5	-2.3	1.045691	0.4194505	0.4035847
1544377671669	0.6796072	-1.86521	0	0.5	-2.3	1.045691	0.4704263	0.4548792
1544378028024	0.7228409	-0.1833027	0	0.5	1	1.887919	1.204103	0.9757076
1544378033772	0.6649096	-0.08932066	0	0.5	1	1.887919	1.101733	0.9432249
1544378033798	0.7198199	-0.2388138	0	0.5	1	1.887919	1.258165	1.046936
1544378039559	0.6649096	-0.08932066	0	0.5	1	1.887919	1.101733	0.9432249
1544378039585	0.6712032	0.004353008	0	0.5	1	1.887919	1.010259	0.9757076
1544378045346	0.6649096	-0.08932066	0	0.5	1	1.887919	1.101733	0.9432249
1544378051269	0.6649096	-0.08932066	0	0.5	1	1.887919	1.101733	0.9432249
1544378051295	0.636245	0.02546183	0	0.5	1	1.887919	0.9840159	0.9432249
1544378057129	0.6649096	-0.08932066	0	0.5	1	1.887919	1.101733	0.9432249
1544378062883	0.6649096	-0.08932066	0	0.5	1	1.887919	1.101733	0.9432249
1544378068636	0.6649096	-0.08932066	0	0.5	1	1.887919	1.101733	0.9432249
1544378068661	0.6728325	0.06369056	0	0.5	1	1.887919	0.9521273	0.9062833
1544378074409	0.6649096	-0.08932066	0	0.5	1	1.887919	1.101733	0.9432249
1544378080492	0.6649096	-0.08932066	0	0.5	1	1.887919	1.101733	0.9432249
1544378080518	0.636245	0.02546183	0	0.5	1	1.887919	0.9840159	0.9432249
1544378086650	0.740442	-0.1442205	0	0.5	1	1.887919	1.16921	1.0094
1544378110006	0.6728325	0.06369056	0	0.5	1	1.887919	0.9521273	0.9062833
1544378110031	0.6728325	0.06369056	0	0.5	1	1.887919	0.9521273	0.9062833
1544378151614	1.119764	0.1171088	0	0.5	1	1.887919	1.078705	0.7073571
1544378157878	1.124313	0.1893225	0	0.5	1	1.887919	1.023213	0.7234189
1544378163637	1.15491	0.268856	0	0.5	1	1.887919	0.9815693	0.6735257
1544378169500	1.139058	0.1915621	0	0.5	1	1.887919	1.030518	0.6877306
1544378175251	1.027165	0.2704051	0	0.5	1	1.887919	0.9001175	0.6872295
1544378181283	1.124313	0.1893225	0	0.5	1	1.887919	1.023213	0.7234189
1544378187146	1.124313	0.1893225	0	0.5	1	1.887919	1.023213	0.7234189
1544378192891	1.124313	0.1893225	0	0.5	1	1.887919	1.023213	0.7234189
1544378198821	1.139058	0.1915621	0	0.5	1	1.887919	1.030518	0.6877306
1544378204829	1.15491	0.268856	0	0.5	1	1.887919	0.9815693	0.6735257
1544378210850	1.059409	0.3527106	0	0.5	1	1.887919	0.8555246	0.6314313
1544378368202	3.002198	-0.03976049	0	0.5	1	1.887919	2.709631	2.211297
1544378368228	3.002198	-0.03976049	0	0.5	1	1.887919	2.709631	2.211297
1544378420581	2.479391	-0.8539798	0	0.5	1	1.887919	2.712052	2.230151
1544378420607	2.118169	-0.6620844	0	0.5	1	1.887919	2.319698	1.888505
1544378426531	0.9258488	-0.1943351	0	0.5	1	1.887919	1.267984	1.33481
1544378426557	1.022558	-0.1089085	0	0.5	1	1.887919	1.225865	1.223538
1544378438401	1.131702	-0.2117822	0	0.5	1	1.887919	1.366552	1.335794
1544378438427	1.038621	-0.2593702	0	0.5	1	1.887919	1.369717	1.398891
1544378667004	0.366586	-0.3780769	0	0.5	1	1.887919	1.38452	1.488605
1544378667031	0.4655165	-0.211543	0	0.5	1	1.887919	1.212034	1.289687
1544378678864	0.3898629	-0.2889308	0	0.5	1	1.887919	1.293628	1.317375
1544378678891	0.4746931	-0.3219459	0	0.5	1	1.887919	1.322188	1.385045
1544378702244	0.5787535	-0.2688721	0	0.5	1	1.887919	1.271314	1.275865
1544378702270	0.3898629	-0.2889308	0	0.5	1	1.887919	1.293628	1.317375
1544378832237	0.3844503	0.2062974	0	0.5	1	1.887919	0.8020696	0.6957343
1544378832262	0.4862873	0.2642684	0	0.5	1	1.887919	0.7358594	0.6060546
1544378838468	0.4061229	0.06488956	0	0.5	1	1.887919	0.9398109	0.8645158
1544378838494	0.3570536	0.3572719	0	0.5	1	1.887919	0.6584323	0.5218384
1544378862115	0.5995893	-0.01297056	0	0.5	1	1.887919	1.017854	0.983414
1544378862140	0.662635	-0.1463163	0	0.5	1	1.887919	1.157796	1.014506
1544378868107	0.7198199	-0.2388138	0	0.5	1	1.887919	1.258165	1.046936
1544378868133	0.662635	-0.1463163	0	0.5	1	1.887919	1.157796	1.014506
1544378873844	0.636245	0.02546183	0	0.5	1	1.887919	0.9840159	0.9432249
1544378879600	0.6603141	-0.2041888	0	0.5	1	1.887919	1.214813	1.087337
1544378879626	0.5966413	-0.1342431	0	0.5	1	1.887919	1.138353	1.130146
1544378885652	0.6603141	-0.2041888	0	0.5	1	1.887919	1.214813	1.087337
1544378891561	0.6603141	-0.2041888	0	0.5	1	1.887919	1.214813	1.087337
1544378891587	0.6330552	-0.09503526	0	0.5	1	1.887919	1.103089	1.087337
1544378897583	0.5981385	-0.07328039	0	0.5	1	1.887919	1.077758	1.056125
1544378897609	0.6330552	-0.09503526	0	0.5	1	1.887919	1.103089	1.087337
1544378903560	0.7167449	-0.2952042	0	0.5	1	1.887919	1.313214	1.119625
1544378909430	0.6603141	-0.2041888	0	0.5	1	1.887919	1.214813	1.087337
1544378909456	0.6694675	-0.05582921	0	0.5	1	1.887919	1.069343	1.046936
1544378915362	0.6603141	-0.2041888	0	0.5	1	1.887919	1.214813	1.087337
1544378968553	0.5995893	-0.01297056	0	0.5	1	1.887919	1.017854	0.983414
1544378968579	0.636245	0.02546183	0	0.5	1	1.887919	0.9840159	0.9432249
1544378974649	0.636245	0.02546183	0	0.5	1	1.887919	0.9840159	0.9432249
1544378974675	0.5642689	0.008419331	0	0.5	1	1.887919	0.9936613	0.954026
1544378992369	1.057861	-0.2400364	0	0.5	1	1.887919	1.359742	1.0094
1544378998391	0.8662986	0.01802262	0	0.5	1	1.887919	1.048072	0.8730617
1544378998417	0.8489429	-0.07712536	0	0.5	1	1.887919	1.132237	0.9062833
1544378998560	0.9707984	-0.1244055	0	0.5	1	1.887919	1.218991	0.940196
1544379004400	0.9707984	-0.1244055	0	0.5	1	1.887919	1.218991	0.940196
1544379010193	1.025184	-0.04522534	0	0.5	1	1.887919	1.16975	0.8730617
1544379016093	1.025184	-0.04522534	0	0.5	1	1.887919	1.16975	0.8730617
1544379021981	0.9208027	0.01049271	0	0.5	1	1.887919	1.075267	0.8389907
1544379027897	0.8489429	-0.07712536	0	0.5	1	1.887919	1.132237	0.9062833
1544379033664	0.6743621	0.1220162	0	0.5	1	1.887919	0.89513	0.8389907
1544379039389	0.8065117	0.0825205	0	0.5	1	1.887919	0.9673252	0.8066155
1544379045300	0.9208027	0.01049271	0	0.5	1	1.887919	1.075267	0.8389907
1544379215853	2.467108	-0.3689925	0	0.5	1	1.887919	2.396592	1.893156
1544379215879	2.467108	-0.3689925	0	0.5	1	1.887919	2.396592	1.893156
1544379268445	2.735273	-0.6844834	0	0.5	1	1.887919	2.798916	2.286291
1544379268471	2.735273	-0.6844834	0	0.5	1	1.887919	2.798916	2.286291
1544379509163	0.1674727	-0.4018833	0	0.5	1	1.887919	1.440781	1.511825
1544379509189	0.1674727	-0.4018833	0	0.5	1	1.887919	1.440781	1.511825
1544379515538	0.2817552	-0.3446962	0	0.5	1	1.887919	1.362292	1.427448
1544379515564	0.2817552	-0.3446962	0	0.5	1	1.887919	1.362292	1.427448
1544379533373	0.2817552	-0.3446962	0	0.5	1	1.887919	1.362292	1.427448
1544379533399	0.2817552	-0.3446962	0	0.5	1	1.887919	1.362292	1.427448
1544379539291	0.2817552	-0.3446962	0	0.5	1	1.887919	1.362292	1.427448
1544379627172	0.5988136	0.1805553	0	0.5	1	1.887919	0.825381	0.7118705
1544379627198	0.5988136	0.1805553	0	0.5	1	1.887919	0.825381	0.7118705
1544379668749	0.5565581	0.3792039	0	0.5	1	1.887919	0.6233671	0.4599275
1544379668776	0.5565581	0.3792039	0	0.5	1	1.887919	0.6233671	0.4599275
1544379686340	0.6367554	-0.3647472	0	0.5	1	1.887919	1.371582	1.205124
1544379692327	0.6603141	-0.2041888	0	0.5	1	1.887919	1.214813	1.087337
1544379698075	0.6393107	-0.3074266	0	0.5	1	1.887919	1.314828	1.130146
1544379703833	0.6367554	-0.3647472	0	0.5	1	1.887919	1.371582	1.205124
1544379703859	0.5966413	-0.1342431	0	0.5	1	1.887919	1.138353	1.130146
1544379709865	0.6603141	-0.2041888	0	0.5	1	1.887919	1.214813	1.087337
1544379715666	0.6393107	-0.3074266	0	0.5	1	1.887919	1.314828	1.130146
1544379715693	0.5966413	-0.1342431	0	0.5	1	1.887919	1.138353	1.130146
1544379721555	0.6911878	-0.3793444	0	0.5	1	1.887919	1.392531	1.16137
1544379721581	0.6579449	-0.2627578	0	0.5	1	1.887919	1.272597	1.16137
1544379727658	0.5857988	-0.2156901	0	0.5	1	1.887919	1.218714	1.100069
1544379733404	0.6393107	-0.3074266	0	0.5	1	1.887919	1.314828	1.130146
1544379739364	0.6393107	-0.3074266	0	0.5	1	1.887919	1.314828	1.130146
1544379745388	0.7136117	-0.3522928	0	0.5	1	1.887919	1.36906	1.193418
1544379745414	0.6579449	-0.2627578	0	0.5	1	1.887919	1.272597	1.16137
1544379780296	0.662635	-0.1463163	0	0.5	1	1.887919	1.157796	1.014506
1544379780321	0.662635	-0.1463163	0	0.5	1	1.887919	1.157796	1.014506
1544379809615	0.7228409	-0.1833027	0	0.5	1	1.887919	1.204103	0.9757076
1544379815430	0.8974953	-0.2085612	0	0.5	1	1.887919	1.272251	1.0094
1544379821439	0.8974953	-0.2085612	0	0.5	1	1.887919	1.272251	1.0094
1544379827491	0.8974953	-0.2085612	0	0.5	1	1.887919	1.272251	1.0094
1544379833536	0.9707984	-0.1244055	0	0.5	1	1.887919	1.218991	0.940196
1544379839505	0.7228409	-0.1833027	0	0.5	1	1.887919	1.204103	0.9757076
1544379839531	0.7431426	-0.08787739	0	0.5	1	1.887919	1.114718	0.940196
1544379839632	0.7228409	-0.1833027	0	0.5	1	1.887919	1.204103	0.9757076
1544379845607	0.7228409	-0.1833027	0	0.5	1	1.887919	1.204103	0.9757076
1544379851659	0.8974953	-0.2085612	0	0.5	1	1.887919	1.272251	1.0094
1544379857410	0.9707984	-0.1244055	0	0.5	1	1.887919	1.218991	0.940196
1544379857442	0.9707984	-0.1244055	0	0.5	1	1.887919	1.218991	0.940196
1544379863170	0.9707984	-0.1244055	0	0.5	1	1.887919	1.218991	0.940196
1544379880678	1.459507	-0.2187381	0	0.5	1	1.887919	1.551121	1.179805
1544379880704	1.480756	-0.1542023	0	0.5	1	1.887919	1.514617	1.105438
1544380004897	2.625786	-0.3797734	0	0.5	1	1.887919	2.534313	2.04302
1544380004923	2.439607	-0.4387348	0	0.5	1	1.887919	2.414961	2.054125
1544380016768	2.36477	-0.5360004	0	0.5	1	1.887919	2.415919	1.95466
1544380016794	2.289831	-0.4263652	0	0.5	1	1.887919	2.288671	1.912399
1544380046402	2.625786	-0.3797734	0	0.5	1	1.887919	2.534313	2.04302
1544380046429	2.467108	-0.3689925	0	0.5	1	1.887919	2.396592	1.893156
1544380058465	2.612912	-0.7879012	0	0.5	1	1.887919	2.767849	2.202891
1544380058491	2.779673	-0.8120949	0	0.5	1	1.887919	2.912147	2.348148
1544380081936	2.94551	-0.8138294	0	0.5	1	1.887919	3.044749	2.455
1544380475987	0.51423	0.2164057	0	0.5	1	1.887919	0.7837235	0.6540945
1544380476013	0.5988136	0.1805553	0	0.5	1	1.887919	0.825381	0.7118705
1544380482033	0.4061229	0.06488956	0	0.5	1	1.887919	0.9398109	0.8645158
1544380482059	0.5069926	0.1235581	0	0.5	1	1.887919	0.8764698	0.7814648
1544380488166	0.5069926	0.1235581	0	0.5	1	1.887919	0.8764698	0.7814648
1544380488192	0.4223835	0.1597407	0	0.5	1	1.887919	0.8438365	0.7432665
1544380505801	0.7228409	-0.1833027	0	0.5	1	1.887919	1.204103	0.9757076
1544380505828	0.7228409	-0.1833027	0	0.5	1	1.887919	1.204103	0.9757076
1544380511896	0.7228409	-0.1833027	0	0.5	1	1.887919	1.204103	0.9757076
1544380517646	0.5896506	-0.1004644	0	0.5	1	1.887919	1.10411	0.954026
1544380517672	0.6649096	-0.08932066	0	0.5	1	1.887919	1.101733	0.9432249
1544380523406	0.5995893	-0.01297056	0	0.5	1	1.887919	1.017854	0.983414
1544380529158	0.6418702	-0.2507755	0	0.5	1	1.887919	1.258796	1.056125
1544380529184	0.5995893	-0.01297056	0	0.5	1	1.887919	1.017854	0.983414
1544380535026	0.6009929	0.04650825	0	0.5	1	1.887919	0.9588254	0.9123474
1544380540973	0.5995893	-0.01297056	0	0.5	1	1.887919	1.017854	0.983414
1544380547124	0.662635	-0.1463163	0	0.5	1	1.887919	1.157796	1.014506
1544380552931	0.5995893	-0.01297056	0	0.5	1	1.887919	1.017854	0.983414
1544380558693	0.6418702	-0.2507755	0	0.5	1	1.887919	1.258796	1.056125
1544380587985	0.662635	-0.1463163	0	0.5	1	1.887919	1.157796	1.014506
1544380599734	0.6603141	-0.2041888	0	0.5	1	1.887919	1.214813	1.087337
1544380599760	0.6603141	-0.2041888	0	0.5	1	1.887919	1.214813	1.087337
1544380611753	0.662635	-0.1463163	0	0.5	1	1.887919	1.157796	1.014506
1544380611779	0.662635	-0.1463163	0	0.5	1	1.887919	1.157796	1.014506
1544380617837	0.5995893	-0.01297056	0	0.5	1	1.887919	1.017854	0.983414
1544380617863	0.5995893	-0.01297056	0	0.5	1	1.887919	1.017854	0.983414
1544380641435	0.7228409	-0.1833027	0	0.5	1	1.887919	1.204103	0.9757076
1544380647213	0.8489429	-0.07712536	0	0.5	1	1.887919	1.132237	0.9062833
1544380652951	0.7228409	-0.1833027	0	0.5	1	1.887919	1.204103	0.9757076
1544380658711	0.8489429	-0.07712536	0	0.5	1	1.887919	1.132237	0.9062833
1544380664437	0.8489429	-0.07712536	0	0.5	1	1.887919	1.132237	0.9062833
1544380670300	0.7228409	-0.1833027	0	0.5	1	1.887919	1.204103	0.9757076
1544380676071	0.7431426	-0.08787739	0	0.5	1	1.887919	1.114718	0.940196
1544380681851	0.8489429	-0.07712536	0	0.5	1	1.887919	1.132237	0.9062833
1544380687836	0.7228409	-0.1833027	0	0.5	1	1.887919	1.204103	0.9757076
1544380693838	0.7228409	-0.1833027	0	0.5	1	1.887919	1.204103	0.9757076
1544380693870	0.6728325	0.06369056	0	0.5	1	1.887919	0.9521273	0.9062833
1544380693919	0.6649096	-0.08932066	0	0.5	1	1.887919	1.101733	0.9432249
1544380805472	0.04291336	0.4866105	1	0.5	3.45	3.388069	2.998434	2.825125
1544380811229	-0.4153537	1.675815	1	0.5	3.45	3.388069	1.996398	2.28625
1544380811255	-0.02794019	0.6231783	1	0.5	3.45	3.388069	2.875698	2.555122
1544380817268	-0.07905843	0.5416129	1	0.5	3.45	3.388069	2.965472	2.769932
1544380817293	-0.02794019	0.6231783	1	0.5	3.45	3.388069	2.875698	2.555122
1544380823236	0.1192207	0.6565155	1	0.5	3.45	3.388069	2.819317	2.510275
1544380823262	0.06516013	0.6849143	1	0.5	3.45	3.388069	2.799069	2.529255
1544380829185	0.210956	0.4847333	1	0.5	3.45	3.388069	2.979321	2.677588
1544380829211	0.2610444	0.6881881	1	0.5	3.45	3.388069	2.77213	2.472629
1544380835023	0.210956	0.4847333	1	0.5	3.45	3.388069	2.979321	2.677588
1544380841062	0.08420646	0.5696953	1	0.5	3.45	3.388069	2.910161	2.649655
1544380846835	0.1536801	0.5146447	1	0.5	3.45	3.388069	2.955714	2.69382
1544380852790	0.1778061	0.6274657	1	0.5	3.45	3.388069	2.840864	2.491988
1544380859063	-0.09183825	1.736454	1	0.5	3.45	3.388069	1.812874	2.306225
1544380852817	0.1192207	0.6565155	1	0.5	3.45	3.388069	2.819317	2.510275
1544380929591	-0.09294416	0.4233549	1	0.5	3.45	3.388069	3.08418	2.918248
1544380935335	-0.06711713	0.2853782	1	0.5	3.45	3.388069	3.215036	3.10766
1544380941075	-0.06711713	0.2853782	1	0.5	3.45	3.388069	3.215036	3.10766
1544380946889	-0.1328361	0.5668698	1	0.5	3.45	3.388069	2.951766	2.738196
1544380952650	-0.1983733	-0.3521333	1	0.5	3.45	3.388069	3.86574	3.610693
1544380958407	-0.09294416	0.4233549	1	0.5	3.45	3.388069	3.08418	2.918248
1544380964227	-0.1412262	0.4478929	1	0.5	3.45	3.388069	3.069824	2.876248
1544380970231	-0.09294416	0.4233549	1	0.5	3.45	3.388069	3.08418	2.918248
1544380976048	-0.09294416	0.4233549	1	0.5	3.45	3.388069	3.08418	2.918248
1544380981876	0.009518605	0.4810452	1	0.5	3.45	3.388069	3.009197	2.737531
1544381116761	-2.542812	-0.2328592	1	0.5	3.45	3.388069	4.777254	4.656506
1544381134329	-2.517846	-0.1109761	1	0.5	3.45	3.388069	4.667756	4.490455
1544381134303	-2.517846	-0.1109761	1	0.5	3.45	3.388069	4.667756	4.490455
1544381175455	-2.840308	-0.2792138	1	0.5	3.45	3.388069	5.006465	4.905523
1544381175482	-2.74795	-0.2130099	1	0.5	3.45	3.388069	4.895592	4.803412
1544381181384	-2.726999	-0.07034759	1	0.5	3.45	3.388069	4.775601	4.617552
1544381181410	-2.694716	0.0483984	1	0.5	3.45	3.388069	4.666594	4.452196
1544381193319	-2.840308	-0.2792138	1	0.5	3.45	3.388069	5.006465	4.905523
1544381193345	-2.626647	-0.290567	1	0.5	3.45	3.388069	4.875219	4.743575
1544381434561	1.243402	-0.4913778	1	0.5	3.45	3.388069	4.010873	4.001859
1544381434587	0.8941777	-0.5466475	1	0.5	3.45	3.388069	4.016039	3.999206
1544381476299	0.8876867	-0.3487391	1	0.5	3.45	3.388069	3.818471	3.755229
1544381628463	0.02582461	0.5970135	1	0.5	3.45	3.388069	2.892123	2.53532
1544381634228	0.06203458	0.4541081	1	0.5	3.45	3.388069	3.027735	2.719243
1544381639992	-0.02061305	0.5148815	1	0.5	3.45	3.388069	2.980933	2.798077
1544381645835	0.08420646	0.5696953	1	0.5	3.45	3.388069	2.910161	2.649655
1544381651994	0.1190496	0.4259274	1	0.5	3.45	3.388069	3.047973	2.832709
1544381651968	0.08420646	0.5696953	1	0.5	3.45	3.388069	2.910161	2.649655
1544381663823	0.08420646	0.5696953	1	0.5	3.45	3.388069	2.910161	2.649655
1544381657979	0.02582461	0.5970135	1	0.5	3.45	3.388069	2.892123	2.53532
1544381663797	-0.2509532	1.710615	1	0.5	3.45	3.388069	1.894569	2.355413
1544381669603	-0.02794019	0.6231783	1	0.5	3.45	3.388069	2.875698	2.555122
1544381669557	-0.07905843	0.5416129	1	0.5	3.45	3.388069	2.965472	2.769932
1544381681267	-0.02794019	0.6231783	1	0.5	3.45	3.388069	2.875698	2.555122
1544381675475	-0.2509532	1.710615	1	0.5	3.45	3.388069	1.894569	2.355413
1544381681241	-0.2509532	1.710615	1	0.5	3.45	3.388069	1.894569	2.355413
1544381716859	0.07555645	0.43598	1	0.5	3.45	3.388069	3.043759	2.926402
1544381757835	-0.01456727	0.259262	1	0.5	3.45	3.388069	3.231964	3.133314
1544381757868	0.04718763	0.2121835	1	0.5	3.45	3.388069	3.269326	3.121012
1544381763758	-0.01456727	0.259262	1	0.5	3.45	3.388069	3.231964	3.133314
1544381769726	-0.06711713	0.2853782	1	0.5	3.45	3.388069	3.215036	3.10766
1544381775484	-0.01456727	0.259262	1	0.5	3.45	3.388069	3.231964	3.133314
1544381781219	-0.01456727	0.259262	1	0.5	3.45	3.388069	3.231964	3.133314
1544381786994	-0.01456727	0.259262	1	0.5	3.45	3.388069	3.231964	3.133314
1544381792741	-0.320106	-0.4078118	1	0.5	3.45	3.388069	3.944019	3.727544
1544381798508	-0.01456727	0.259262	1	0.5	3.45	3.388069	3.231964	3.133314
1544381804544	-0.06711713	0.2853782	1	0.5	3.45	3.388069	3.215036	3.10766
1544381810385	0.03405847	0.3440584	1	0.5	3.45	3.388069	3.140697	2.928947
1544381956250	-2.437814	-0.06016589	1	0.5	3.45	3.388069	4.577337	4.412283
1544381956276	-2.437814	-0.06016589	1	0.5	3.45	3.388069	4.577337	4.412283
1544381997811	-2.464025	-0.1800732	1	0.5	3.45	3.388069	4.686457	4.577771
1544381997837	-2.542812	-0.2328592	1	0.5	3.45	3.388069	4.777254	4.656506
1544382068648	-2.726999	-0.07034759	1	0.5	3.45	3.388069	4.775601	4.617552
1544382068684	-2.74795	-0.2130099	1	0.5	3.45	3.388069	4.895592	4.803412
1544382267887	0.8876867	-0.3487391	1	0.5	3.45	3.388069	3.818471	3.755229
1544382291270	0.8876867	-0.3487391	1	0.5	3.45	3.388069	3.818471	3.755229
1544382267914	0.8876867	-0.3487391	1	0.5	3.45	3.388069	3.818471	3.755229
1544382303393	0.8876867	-0.3487391	1	0.5	3.45	3.388069	3.818471	3.755229
1544382291296	0.8779221	-0.1329762	1	0.5	3.45	3.388069	3.602852	3.47958
1544382309366	1.090131	-0.4262671	1	0.5	3.45	3.388069	3.920931	3.883246
1544382303419	1.090131	-0.4262671	1	0.5	3.45	3.388069	3.920931	3.883246
1544382397846	5.150916	-0.6430475	1	0.5	3.45	3.388069	6.195487	4.397855
1544382397873	0.8942723	4.394613	1	0.5	3.45	3.388069	1.023594	1.917013
1544382456017	0.1190496	0.4259274	1	0.5	3.45	3.388069	3.047973	2.832709
1544382461772	0.1190496	0.4259274	1	0.5	3.45	3.388069	3.047973	2.832709
1544382467519	0.08420646	0.5696953	1	0.5	3.45	3.388069	2.910161	2.649655
1544382467545	0.08420646	0.5696953	1	0.5	3.45	3.388069	2.910161	2.649655
1544382473489	0.08420646	0.5696953	1	0.5	3.45	3.388069	2.910161	2.649655
1544382479525	0.08420646	0.5696953	1	0.5	3.45	3.388069	2.910161	2.649655
1544382485309	0.08420646	0.5696953	1	0.5	3.45	3.388069	2.910161	2.649655
1544382491091	0.08420646	0.5696953	1	0.5	3.45	3.388069	2.910161	2.649655
1544382491117	0.08420646	0.5696953	1	0.5	3.45	3.388069	2.910161	2.649655
1544382496999	0.08420646	0.5696953	1	0.5	3.45	3.388069	2.910161	2.649655
1544382497025	0.08420646	0.5696953	1	0.5	3.45	3.388069	2.910161	2.649655
1544382502774	0.08420646	0.5696953	1	0.5	3.45	3.388069	2.910161	2.649655
1544382508645	-0.2052937	1.752785	1	0.5	3.45	3.388069	1.837928	2.20806
1544382508671	0.08420646	0.5696953	1	0.5	3.45	3.388069	2.910161	2.649655
1544382526623	0.1536801	0.5146447	1	0.5	3.45	3.388069	2.955714	2.69382
1544382526649	0.2351912	0.5792608	1	0.5	3.45	3.388069	2.882927	2.673243
1544382538522	0.1815471	0.612451	1	0.5	3.45	3.388069	2.855363	2.689333
1544382538548	0.1815471	0.612451	1	0.5	3.45	3.388069	2.855363	2.689333
1544382574543	0.009518605	0.4810452	1	0.5	3.45	3.388069	3.009197	2.737531
1544382574569	0.1008135	0.5438019	1	0.5	3.45	3.388069	2.933486	2.711094
1544382597869	-0.09294416	0.4233549	1	0.5	3.45	3.388069	3.08418	2.918248
1544382603708	-0.06711713	0.2853782	1	0.5	3.45	3.388069	3.215036	3.10766
1544382609473	-0.09294416	0.4233549	1	0.5	3.45	3.388069	3.08418	2.918248
1544382615336	-0.01456727	0.259262	1	0.5	3.45	3.388069	3.231964	3.133314
1544382621312	-0.06711713	0.2853782	1	0.5	3.45	3.388069	3.215036	3.10766
1544382621338	-0.01456727	0.259262	1	0.5	3.45	3.388069	3.231964	3.133314
1544382621531	-0.09294416	0.4233549	1	0.5	3.45	3.388069	3.08418	2.918248
1544382627310	-0.06711713	0.2853782	1	0.5	3.45	3.388069	3.215036	3.10766
1544382633062	-0.09294416	0.4233549	1	0.5	3.45	3.388069	3.08418	2.918248
1544382638823	-0.04048089	0.3973411	1	0.5	3.45	3.388069	3.100136	2.950005
1544382644832	-0.09294416	0.4233549	1	0.5	3.45	3.388069	3.08418	2.918248
1544382650601	-0.06711713	0.2853782	1	0.5	3.45	3.388069	3.215036	3.10766
1544382650633	0.03405847	0.3440584	1	0.5	3.45	3.388069	3.140697	2.928947
1544382785684	-2.437814	-0.06016589	1	0.5	3.45	3.388069	4.577337	4.412283
1544382826447	-2.626647	-0.290567	1	0.5	3.45	3.388069	4.875219	4.743575
1544382826473	-2.603044	-0.166556	1	0.5	3.45	3.388069	4.765329	4.577004
1544382838192	-2.694716	0.0483984	1	0.5	3.45	3.388069	4.666594	4.452196
1544382838218	-2.604909	0.1045217	1	0.5	3.45	3.388069	4.564283	4.360456
1544382850064	-2.638471	-0.01211241	1	0.5	3.45	3.388069	4.672924	4.525311
1544382850090	-2.726999	-0.07034759	1	0.5	3.45	3.388069	4.775601	4.617552
1544382867810	-2.604909	0.1045217	1	0.5	3.45	3.388069	4.564283	4.360456
1544382867836	-2.604909	0.1045217	1	0.5	3.45	3.388069	4.564283	4.360456
1544382879553	-2.553677	-0.3788866	1	0.5	3.45	3.388069	4.897481	4.843487
1544382879579	-2.660773	-0.1523134	1	0.5	3.45	3.388069	4.792405	4.710598
1544382891655	-2.638471	-0.01211241	1	0.5	3.45	3.388069	4.672924	4.525311
1544382891681	-2.638471	-0.01211241	1	0.5	3.45	3.388069	4.672924	4.525311
1544383096661	0.5129223	-0.3840008	1	0.5	3.45	3.388069	3.834023	3.779363
1544383096687	0.4854194	-0.1697763	1	0.5	3.45	3.388069	3.619806	3.507214
1544383102656	0.6973368	-0.2711089	1	0.5	3.45	3.388069	3.726338	3.645474
1544383102630	0.332381	-0.295083	1	0.5	3.45	3.388069	3.748832	3.684495
1544383137641	0.2958501	-0.08501707	1	0.5	3.45	3.388069	3.540907	3.422066
1544383272666	1.215048	5.006524	1	0.5	3.45	3.388069	1.71291	2.825353
1544383284163	-0.03539596	0.287045	1	0.5	3.45	3.388069	3.207948	3.11425
1544383284190	-0.09760133	0.3169052	1	0.5	3.45	3.388069	3.189578	3.095318
1544383289904	0.01653077	0.3697702	1	0.5	3.45	3.388069	3.117941	2.978614
1544383295852	0.04291336	0.4866105	1	0.5	3.45	3.388069	2.998434	2.825125
1544383295878	0.07848395	0.3405662	1	0.5	3.45	3.388069	3.137874	3.006511
1544383301897	0.07848395	0.3405662	1	0.5	3.45	3.388069	3.137874	3.006511
1544383301923	0.1190496	0.4259274	1	0.5	3.45	3.388069	3.047973	2.832709
1544383308012	0.04291336	0.4866105	1	0.5	3.45	3.388069	2.998434	2.825125
1544383308038	0.01653077	0.3697702	1	0.5	3.45	3.388069	3.117941	2.978614
